1,,rtw_st_sbm,rtw_s104_bas,rtw_panel_1PUTRA,30.0,,
1,,rtw_st_sbm,rtw_s104_bas,rtw_panel_1MEDIAN,30.0,,
1,,rtw_st_sbm,rtw_s105_bas,rtw_panel_1PUTRA,30.0,,
1,,rtw_st_sbm,rtw_s105_bas,rtw_panel_1MEDIAN,30.0,,
1,,rtw_st_sbm,rtw_s107_bas,rtw_panel_1SINAR,53.0,,
1,,rtw_st_sbm,rtw_s107_bas,rtw_panel_1PUTRA,30.0,,
1,,rtw_st_sbm,rtw_s107_bas,rtw_panel_1MEDIAN,41.5,,
1,,rtw_st_sbm,rtw_s109_bas,rtw_panel_1PUTRA,30.0,,
1,,rtw_st_sbm,rtw_s109_bas,rtw_panel_1MEDIAN,30.0,,
1,,rtw_st_sbm,rtw_s114_bas,rtw_panel_1PUTRA,5.0,,
1,,rtw_st_sbm,rtw_s114_bas,rtw_panel_1MEDIAN,5.0,,
1,,rtw_st_sbm,rtw_s111_bas,rtw_panel_1PUTRA,30.0,,
1,,rtw_st_sbm,rtw_s111_bas,rtw_panel_1MEDIAN,30.0,,
1,,rtw_st_sbm,rtw_s113_bas,rtw_panel_1PUTRA,30.0,,
1,,rtw_st_sbm,rtw_s113_bas,rtw_panel_1MEDIAN,30.0,,
1,,rtw_st_sbm,rtw_s114_bas,rtw_panel_1PUTRA,5.0,,
1,,rtw_st_sbm,rtw_s114_bas,rtw_panel_1MEDIAN,5.0,,
1,,rtw_st_sbm,rtw_s115_bas,rtw_panel_1PUTRA,30.0,,
1,,rtw_st_sbm,rtw_s115_bas,rtw_panel_1MEDIAN,30.0,,
1,,rtw_st_sbm,rtw_s137_adv,rtw_panel_1PUTRA,30.0,,
1,,rtw_st_sbm,rtw_s137_adv,rtw_panel_1MEDIAN,30.0,,
1,,rtw_st_sbp,rtw_s139_pak,rtw_panel_1SINAR,45.0,,
1,,rtw_st_sbp,rtw_s139_pak,rtw_panel_1JB,70.0,,
1,,rtw_st_sbp,rtw_s139_pak,rtw_panel_1BP,80.0,,
1,,rtw_st_sbp,rtw_s139_pak,rtw_panel_1HOSPITAL,75.0,,
1,,rtw_st_sbp,rtw_s139_pak,rtw_panel_1MAHARANI,50.0,,
1,,rtw_st_sbp,rtw_s139_pak,rtw_panel_1MEDIAN,70.0,,
1,,rtw_st_sbp,rtw_s139_pak,rtw_panel_1max,80.0,,
1,,rtw_st_sbp,rtw_s139_pak,rtw_panel_1min,45.0,,
1,,rtw_st_sbp,rtw_s140_pak,rtw_panel_1HOSPITAL,60.0,,
1,,rtw_st_sbp,rtw_s140_pak,rtw_panel_1MAHARANI,50.0,,
1,,rtw_st_sbp,rtw_s140_pak,rtw_panel_1MEDIAN,55.0,,
1,,rtw_st_sbp,rtw_s140_pak,rtw_panel_1max,60.0,,
1,,rtw_st_sbp,rtw_s140_pak,rtw_panel_1min,50.0,,
1,,rtw_st_sbp,rtw_s141_pak,rtw_panel_1HOSPITAL,60.0,,
1,,rtw_st_sbp,rtw_s141_pak,rtw_panel_1MEDIAN,60.0,,
1,,rtw_st_sbp,rtw_s141_pak,rtw_panel_1max,60.0,,
1,,rtw_st_sbp,rtw_s141_pak,rtw_panel_1min,60.0,,
1,,rtw_st_sbp,rtw_s142_pak,rtw_panel_1HOSPITAL,40.0,,
1,,rtw_st_sbp,rtw_s142_pak,rtw_panel_1MEDIAN,40.0,,
1,,rtw_st_sbp,rtw_s143_pak,rtw_panel_1HOSPITAL,65.0,,
1,,rtw_st_sbp,rtw_s143_pak,rtw_panel_1MEDIAN,65.0,,
1,,rtw_st_sbp,rtw_s144_pak,rtw_panel_1HOSPITAL,65.0,,
1,,rtw_st_sbp,rtw_s144_pak,rtw_panel_1MEDIAN,65.0,,
1,,rtw_st_sbp,rtw_s145_pak,rtw_panel_1HOSPITAL,65.0,,
1,,rtw_st_sbp,rtw_s145_pak,rtw_panel_1MEDIAN,65.0,,
1,,rtw_st_sbp,rtw_s146_pak,rtw_panel_1MAHARANI,40.0,,
1,,rtw_st_sbp,rtw_s146_pak,rtw_panel_1MEDIAN,40.0,,
1,,rtw_st_sbp,rtw_s146_pak,rtw_panel_1max,40.0,,
1,,rtw_st_sbp,rtw_s146_pak,rtw_panel_1min,40.0,,
1,,rtw_st_sbp,rtw_s151_pak,rtw_panel_1MAHARANI,55.0,,
1,,rtw_st_sbp,rtw_s151_pak,rtw_panel_1MEDIAN,55.0,,
1,,rtw_st_sbp,rtw_s152_pak,rtw_panel_1MAHARANI,65.0,,
1,,rtw_st_sbp,rtw_s152_pak,rtw_panel_1MEDIAN,65.0,,
4,,rtw_st_phy,rtw_s1_phy,rtw_panel_4TAGS,70.0,,
4,,rtw_st_phy,rtw_s1_phy,rtw_panel_4EZ,70.0,,
4,,rtw_st_phy,rtw_s1_phy,rtw_panel_4MEDIAN,70.0,,
4,,rtw_st_phy,rtw_s32_hom,rtw_panel_4EZ,100.0,,
4,,rtw_st_phy,rtw_s32_hom,rtw_panel_4HMC,110.0,,
4,,rtw_st_phy,rtw_s32_hom,rtw_panel_4MEDIAN,105.0,,
17,,rtw_st_phy,rtw_s1_phy,rtw_panel_17MAWAR,90.0,,
17,,rtw_st_phy,rtw_s1_phy,rtw_panel_17NSCMH,90.0,,
17,,rtw_st_phy,rtw_s1_phy,rtw_panel_17SALAM,90.0,,
17,,rtw_st_phy,rtw_s1_phy,rtw_panel_17COLUMBIA,80.0,,
17,,rtw_st_phy,rtw_s1_phy,rtw_panel_17TAGS,70.0,,
17,,rtw_st_phy,rtw_s1_phy,rtw_panel_17BAINS,80.0,,
17,,rtw_st_phy,rtw_s1_phy,rtw_panel_17KPJ,80.0,,
17,,rtw_st_phy,rtw_s1_phy,rtw_panel_17SE,80.0,,
17,,rtw_st_phy,rtw_s1_phy,rtw_panel_17MEDIAN,80.0,,
17,,rtw_st_phy,rtw_s32_hom,rtw_panel_17BAINS,100.0,,
17,,rtw_st_phy,rtw_s32_hom,rtw_panel_17HMC,100.0,,
17,,rtw_st_phy,rtw_s32_hom,rtw_panel_17SE,100.0,,
17,,rtw_st_phy,rtw_s32_hom,rtw_panel_17MEDIAN,100.0,,
17,,rtw_st_phy,rtw_s20_che,rtw_panel_17COLUMBIA,39.0,,
17,,rtw_st_phy,rtw_s20_che,rtw_panel_17MEDIAN,39.0,,
17,,rtw_st_phy,rtw_s21_che,rtw_panel_17MEDIAN,39.0,,
17,,rtw_st_occ,rtw_s25_occ,rtw_panel_17KPJ,87.0,,
17,,rtw_st_occ,rtw_s25_occ,rtw_panel_17SE,80.0,,
17,,rtw_st_occ,rtw_s25_occ,rtw_panel_17MEDIAN,87.0,,
17,,rtw_st_spe,rtw_s43_spe,rtw_panel_17KPJ,130.0,,
17,,rtw_st_spe,rtw_s43_spe,rtw_panel_17MEDIAN,130.0,,
17,,rtw_st_ass,rtw_s49_gen,rtw_panel_17NSCMH,90.0,,
17,,rtw_st_ass,rtw_s49_gen,rtw_panel_17BAINS,80.0,,
17,,rtw_st_ass,rtw_s49_gen,rtw_panel_17MEDIAN,85.0,,
17,,rtw_st_ass,rtw_s58_spe,rtw_panel_17KPJ,200.0,,
17,,rtw_st_ass,rtw_s58_spe,rtw_panel_17MEDIAN,200.0,,
17,,rtw_st_fun,rtw_s64_bas,rtw_panel_17BAINS,80.0,,
17,,rtw_st_fun,rtw_s64_bas,rtw_panel_17KPJ,113.0,,
17,,rtw_st_fun,rtw_s64_bas,rtw_panel_17MEDIAN,96.5,,
17,,rtw_st_dry,rtw_s76_dry,rtw_panel_17BAINS,40.0,,
17,,rtw_st_dry,rtw_s76_dry,rtw_panel_17MEDIAN,40.0,,
17,,rtw_st_sbm,rtw_s131_adv,rtw_panel_17KPJ,85.0,,
17,,rtw_st_sbm,rtw_s131_adv,rtw_panel_17MEDIAN,85.0,,
17,,rtw_st_sbp,rtw_s139_pak,rtw_panel_17MAWAR,90.0,,
17,,rtw_st_sbp,rtw_s139_pak,rtw_panel_17SALAM,90.0,,
17,,rtw_st_sbp,rtw_s139_pak,rtw_panel_17COLUMBIA,75.0,,
17,,rtw_st_sbp,rtw_s139_pak,rtw_panel_17MEDIAN,90.0,,
17,,rtw_st_sbp,rtw_s140_pak,rtw_panel_17NSCMH,90.0,,
17,,rtw_st_sbp,rtw_s140_pak,rtw_panel_17SALAM,90.0,,
17,,rtw_st_sbp,rtw_s140_pak,rtw_panel_17MEDIAN,90.0,,
17,,rtw_st_sbp,rtw_s141_pak,rtw_panel_17MEDIAN,83.0,,
17,,rtw_st_sbp,rtw_s142_pak,rtw_panel_17MEDIAN,80.5,,
17,,rtw_st_sbp,rtw_s143_pak,rtw_panel_17MEDIAN,80.5,,
17,,rtw_st_sbp,rtw_s144_pak,rtw_panel_17MEDIAN,80.5,,
17,,rtw_st_sbp,rtw_s146_pak,rtw_panel_17MAWAR,70.0,,
17,,rtw_st_sbp,rtw_s146_pak,rtw_panel_17MEDIAN,70.0,,
17,,rtw_st_sbp,rtw_s147_pak,rtw_panel_17MAWAR,80.0,,
17,,rtw_st_sbp,rtw_s147_pak,rtw_panel_17MEDIAN,80.0,,
17,,rtw_st_sbp,rtw_s148_pak,rtw_panel_17MAWAR,70.0,,
17,,rtw_st_sbp,rtw_s148_pak,rtw_panel_17SALAM,90.0,,
17,,rtw_st_sbp,rtw_s148_pak,rtw_panel_17MEDIAN,80.0,,
17,,rtw_st_sbp,rtw_s149_pak,rtw_panel_17MAWAR,60.0,,
17,,rtw_st_sbp,rtw_s149_pak,rtw_panel_17MEDIAN,60.0,,
17,,rtw_st_sbp,rtw_s152_pak,rtw_panel_17NSCMH,90.0,,
17,,rtw_st_sbp,rtw_s152_pak,rtw_panel_17MEDIAN,90.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2SINAR,80.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2REHAB,80.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2KLUANG,80.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2JB,80.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2GREAT,80.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2BP,80.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2TAGS,70.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2EPISODE,80.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2PANTAI,80.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2PHYSIOMOBILEMY,80.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2TAGS,70.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2EZ,70.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2MAWAR,90.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2NSCMH,90.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2SALAM,90.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2COLUMBIA,80.5,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2TAGS,70.0,,
,2,rtw_st_phy,rtw_s1_phy,rtw_panel_2BAINS,80.0,,
,2,rtw_st_phy,rtw_s32_hom,rtw_panel_2REHAB,100.0,,
,2,rtw_st_phy,rtw_s32_hom,rtw_panel_2GREAT,110.0,,
,2,rtw_st_phy,rtw_s32_hom,rtw_panel_2BP,80.0,,
,2,rtw_st_phy,rtw_s32_hom,rtw_panel_2EPISODE,100.0,,
,2,rtw_st_phy,rtw_s32_hom,rtw_panel_2PHYSIOMOBILEMY,110.0,,
,2,rtw_st_phy,rtw_s32_hom,rtw_panel_2HMC,110.0,,
,2,rtw_st_phy,rtw_s32_hom,rtw_panel_2EZ,100.0,,
,2,rtw_st_phy,rtw_s32_hom,rtw_panel_2HMC,110.0,,
,2,rtw_st_phy,rtw_s32_hom,rtw_panel_2BAINS,100.0,,
,2,rtw_st_phy,rtw_s20_che,rtw_panel_2PUTRA,30.0,,
,2,rtw_st_phy,rtw_s20_che,rtw_panel_2EPISODE,20.0,,
,2,rtw_st_phy,rtw_s20_che,rtw_panel_2COLUMBIA,39.0,,
,2,rtw_st_phy,rtw_s21_che,rtw_panel_2PUTRA,30.0,,
,2,rtw_st_phy,rtw_s21_che,rtw_panel_2EPISODE,30.0,,
,2,rtw_st_phy,rtw_s21_che,rtw_panel_2COLUMBIA,39.0,,
,2,rtw_st_occ,rtw_s25_occ,rtw_panel_2PANTAI,85.0,,
,2,rtw_st_spe,rtw_s43_spe,rtw_panel_2PANTAI,130.0,,
,2,rtw_st_ass,rtw_s49_gen,rtw_panel_2EZ,60.0,,
,2,rtw_st_ass,rtw_s49_gen,rtw_panel_2NSCMH,90.0,,
,2,rtw_st_ass,rtw_s49_gen,rtw_panel_2BAINS,80.0,,
,2,rtw_st_fun,rtw_s64_bas,rtw_panel_2SINAR,95.0,,
,2,rtw_st_fun,rtw_s64_bas,rtw_panel_2BAINS,80.0,,
,2,rtw_st_dry,rtw_s76_dry,rtw_panel_2BAINS,40.0,,
,2,rtw_st_sbm,rtw_s77_bas,rtw_panel_2PUTRA,30.0,,
,2,rtw_st_sbm,rtw_s79_bas,rtw_panel_2PUTRA,30.0,,
,2,rtw_st_sbm,rtw_s82_bas,rtw_panel_2PUTRA,10.0,,
,2,rtw_st_sbm,rtw_s104_bas,rtw_panel_2PUTRA,30.0,,
,2,rtw_st_sbm,rtw_s105_bas,rtw_panel_2PUTRA,30.0,,
,2,rtw_st_sbm,rtw_s107_bas,rtw_panel_2SINAR,53.0,,
,2,rtw_st_sbm,rtw_s107_bas,rtw_panel_2PUTRA,30.0,,
,2,rtw_st_sbm,rtw_s109_bas,rtw_panel_2PUTRA,30.0,,
,2,rtw_st_sbm,rtw_s114_bas,rtw_panel_2PUTRA,5.0,,
,2,rtw_st_sbm,rtw_s111_bas,rtw_panel_2PUTRA,30.0,,
,2,rtw_st_sbm,rtw_s113_bas,rtw_panel_2PUTRA,30.0,,
,2,rtw_st_sbm,rtw_s115_bas,rtw_panel_2PUTRA,30.0,,
,2,rtw_st_sbm,rtw_s137_adv,rtw_panel_2PUTRA,30.0,,
,2,rtw_st_sbp,rtw_s139_pak,rtw_panel_2SINAR,45.0,,
,2,rtw_st_sbp,rtw_s139_pak,rtw_panel_2JB,70.0,,
,2,rtw_st_sbp,rtw_s139_pak,rtw_panel_2BP,80.0,,
,2,rtw_st_sbp,rtw_s139_pak,rtw_panel_2HOSPITAL,80.0,,
,2,rtw_st_sbp,rtw_s139_pak,rtw_panel_2MAHARANI,50.0,,
,2,rtw_st_sbp,rtw_s139_pak,rtw_panel_2MAWAR,90.0,,
,2,rtw_st_sbp,rtw_s139_pak,rtw_panel_2SALAM,90.0,,
,2,rtw_st_sbp,rtw_s139_pak,rtw_panel_2COLUMBIA,60.0,,
,2,rtw_st_sbp,rtw_s140_pak,rtw_panel_2HOSPITAL,75.0,,
,2,rtw_st_sbp,rtw_s140_pak,rtw_panel_2MAHARANI,50.0,,
,2,rtw_st_sbp,rtw_s140_pak,rtw_panel_2NSCMH,90.0,,
,2,rtw_st_sbp,rtw_s140_pak,rtw_panel_2SALAM,90.0,,
,2,rtw_st_sbp,rtw_s140_pak,rtw_panel_2COLUMBIA,83.0,,
,2,rtw_st_sbp,rtw_s141_pak,rtw_panel_2HOSPITAL,60.0,,
,2,rtw_st_sbp,rtw_s141_pak,rtw_panel_2COLUMBIA,83.0,,
,2,rtw_st_sbp,rtw_s142_pak,rtw_panel_2HOSPITAL,60.0,,
,2,rtw_st_sbp,rtw_s142_pak,rtw_panel_2COLUMBIA,80.5,,
,2,rtw_st_sbp,rtw_s143_pak,rtw_panel_2HOSPITAL,40.0,,
,2,rtw_st_sbp,rtw_s143_pak,rtw_panel_2COLUMBIA,80.5,,
,2,rtw_st_sbp,rtw_s144_pak,rtw_panel_2HOSPITAL,65.0,,
,2,rtw_st_sbp,rtw_s144_pak,rtw_panel_2COLUMBIA,80.5,,
,2,rtw_st_sbp,rtw_s145_pak,rtw_panel_2HOSPITAL,65.0,,
,2,rtw_st_sbp,rtw_s146_pak,rtw_panel_2MAHARANI,40.0,,
,2,rtw_st_sbp,rtw_s146_pak,rtw_panel_2MAWAR,70.0,,
,2,rtw_st_sbp,rtw_s147_pak,rtw_panel_2MAWAR,80.0,,
,2,rtw_st_sbp,rtw_s148_pak,rtw_panel_2MAWAR,70.0,,
,2,rtw_st_sbp,rtw_s148_pak,rtw_panel_2SALAM,90.0,,
,2,rtw_st_sbp,rtw_s149_pak,rtw_panel_2MAWAR,60.0,,
,2,rtw_st_sbp,rtw_s151_pak,rtw_panel_2MAHARANI,55.0,,
,2,rtw_st_sbp,rtw_s152_pak,rtw_panel_2MAHARANI,65.0,,
,2,rtw_st_sbp,rtw_s152_pak,rtw_panel_2NSCMH,90.0,,
2,,rtw_st_phy,rtw_s1_phy,rtw_panel_2DOCUMENTATION,143.0,,
2,,rtw_st_phy,rtw_s1_phy,rtw_panel_2LIFECARE,60.0,,
2,,rtw_st_phy,rtw_s1_phy,rtw_panel_2MEDYNA,60.0,,
2,,rtw_st_phy,rtw_s1_phy,rtw_panel_2LANGKAWAI,60.0,,
2,,rtw_st_phy,rtw_s1_phy,rtw_panel_2PHYSIOTHERAPY,60.0,,
2,,rtw_st_phy,rtw_s1_phy,rtw_panel_2BAINS,80.0,,
2,,rtw_st_phy,rtw_s32_hom,rtw_panel_2MEDYNA,110.0,,
2,,rtw_st_phy,rtw_s32_hom,rtw_panel_2LANGKAWAI,100.0,,
2,,rtw_st_phy,rtw_s32_hom,rtw_panel_2PHYSIOTHERAPY,110.0,,
2,,rtw_st_phy,rtw_s32_hom,rtw_panel_2BAINS,100.0,,
2,,rtw_st_phy,rtw_s20_che,rtw_panel_2METRO,35.0,,
2,,rtw_st_phy,rtw_s21_che,rtw_panel_2METRO,40.0,,
2,,rtw_st_occ,rtw_s25_occ,rtw_panel_2MEDYNA,60.0,,
2,,rtw_st_spe,rtw_s43_spe,rtw_panel_2MEDYNA,80.0,,
2,,rtw_st_ass,rtw_s49_gen,rtw_panel_2DOCUMENTATION,195.0,,
2,,rtw_st_ass,rtw_s49_gen,rtw_panel_2BAINS,80.0,,
2,,rtw_st_fun,rtw_s64_bas,rtw_panel_2DOCUMENTATION,220.0,,
2,,rtw_st_fun,rtw_s64_bas,rtw_panel_2BAINS,80.0,,
2,,rtw_st_dry,rtw_s76_dry,rtw_panel_2BAINS,40.0,,
2,,rtw_st_sbm,rtw_s77_bas,rtw_panel_2METRO,20.0,,
2,,rtw_st_sbm,rtw_s77_bas,rtw_panel_2ACTIVE,15.0,,
2,,rtw_st_sbm,rtw_s79_bas,rtw_panel_2METRO,20.0,,
2,,rtw_st_sbm,rtw_s79_bas,rtw_panel_2ACTIVE,10.0,,
2,,rtw_st_sbm,rtw_s82_bas,rtw_panel_2METRO,10.0,,
2,,rtw_st_sbm,rtw_s104_bas,rtw_panel_2METRO,30.0,,
2,,rtw_st_sbm,rtw_s104_bas,rtw_panel_2ACTIVE,10.0,,
2,,rtw_st_sbm,rtw_s105_bas,rtw_panel_2METRO,20.0,,
2,,rtw_st_sbm,rtw_s106_bas,rtw_panel_2METRO,15.0,,
2,,rtw_st_sbm,rtw_s106_bas,rtw_panel_2ACTIVE,5.0,,
2,,rtw_st_sbm,rtw_s111_bas,rtw_panel_2METRO,16.5,,
2,,rtw_st_sbm,rtw_s111_bas,rtw_panel_2ACTIVE,10.0,,
2,,rtw_st_sbm,rtw_s115_bas,rtw_panel_2METRO,60.0,,
2,,rtw_st_sbm,rtw_s115_bas,rtw_panel_2ACTIVE,20.0,,
2,,rtw_st_sbm,rtw_s131_adv,rtw_panel_2METRO,85.0,,
2,,rtw_st_sbm,rtw_s137_adv,rtw_panel_2METRO,15.0,,
2,,rtw_st_sbm,rtw_s137_adv,rtw_panel_2ACTIVE,5.0,,
2,,rtw_st_sbm,rtw_s138_adv,rtw_panel_2METRO,22.0,,
2,,rtw_st_sbp,rtw_s139_pak,rtw_panel_2ACTIVE,70.0,,
2,,rtw_st_sbp,rtw_s139_pak,rtw_panel_2PUSAT,70.0,,
2,,rtw_st_sbp,rtw_s140_pak,rtw_panel_2ACTIVE,60.0,,
2,,rtw_st_sbp,rtw_s140_pak,rtw_panel_2PUSAT,70.0,,
2,,rtw_st_sbp,rtw_s141_pak,rtw_panel_2ACTIVE,60.0,,
2,,rtw_st_sbp,rtw_s141_pak,rtw_panel_2PUSAT,70.0,,
2,,rtw_st_sbp,rtw_s142_pak,rtw_panel_2ACTIVE,60.0,,
2,,rtw_st_sbp,rtw_s143_pak,rtw_panel_2ACTIVE,60.0,,
2,,rtw_st_sbp,rtw_s144_pak,rtw_panel_2ACTIVE,60.0,,
2,,rtw_st_sbp,rtw_s145_pak,rtw_panel_2METRO,20.0,,
2,,rtw_st_sbp,rtw_s145_pak,rtw_panel_2ACTIVE,60.0,,
2,,rtw_st_sbp,rtw_s145_pak,rtw_panel_2PUSAT,60.0,,
2,,rtw_st_sbp,rtw_s148_pak,rtw_panel_2METRO,30.0,,
2,,rtw_st_sbp,rtw_s150_pak,rtw_panel_2METRO,20.0,,
18,,rtw_st_phy,rtw_s1_phy,rtw_panel_18WELL,55.0,,
18,,rtw_st_phy,rtw_s1_phy,rtw_panel_18VENUS,60.0,,
18,,rtw_st_phy,rtw_s1_phy,rtw_panel_18DEE,80.0,,
18,,rtw_st_phy,rtw_s1_phy,rtw_panel_18TAGS,70.0,,
18,,rtw_st_phy,rtw_s1_phy,rtw_panel_18RESTORE,50.0,,
18,,rtw_st_phy,rtw_s1_phy,rtw_panel_18OUR,70.0,,
18,,rtw_st_phy,rtw_s32_hom,rtw_panel_18DEE,90.0,,
18,,rtw_st_phy,rtw_s32_hom,rtw_panel_18OUR,95.0,,
18,,rtw_st_phy,rtw_s32_hom,rtw_panel_18HMC,110.0,,
18,,rtw_st_phy,rtw_s22_han,rtw_panel_18KPJ,40.0,,
18,,rtw_st_phy,rtw_s23_fin,rtw_panel_18KPJ,35.0,,
18,,rtw_st_phy,rtw_s24_cog,rtw_panel_18KPJ,40.0,,
18,,rtw_st_occ,rtw_s25_occ,rtw_panel_18OUR,70.0,,
18,,rtw_st_occ,rtw_s31_ot ,rtw_panel_18KPJ,40.0,,
18,,rtw_st_occ,rtw_s35_wor,rtw_panel_18KPJ,70.0,,
18,,rtw_st_occ,rtw_s42_sen,rtw_panel_18KPJ,30.0,,
18,,rtw_st_spe,rtw_s43_spe,rtw_panel_18OUR,120.0,,
18,,rtw_st_ass,rtw_s49_gen,rtw_panel_18ADVENTIST,36.0,,
18,,rtw_st_ass,rtw_s49_gen,rtw_panel_18PENANG,36.0,,
18,,rtw_st_ass,rtw_s49_gen,rtw_panel_18OUR,35.0,,
18,,rtw_st_ass,rtw_s50_gen,rtw_panel_18KPJ,30.0,,
18,,rtw_st_fun,rtw_s64_bas,rtw_panel_18PENANG,66.0,,
18,,rtw_st_adm,rtw_s73_fir,rtw_panel_18KPJ,5.0,,
18,,rtw_st_adm,rtw_s74_fol,rtw_panel_18KPJ,2.0,,
18,,rtw_st_dry,rtw_s76_dry,rtw_panel_18WELL,35.0,,
18,,rtw_st_sbm,rtw_s77_bas,rtw_panel_18KPJ,30.0,,
18,,rtw_st_sbm,rtw_s82_bas,rtw_panel_18KPJ,30.0,,
18,,rtw_st_sbm,rtw_s104_bas,rtw_panel_18KPJ,30.0,,
18,,rtw_st_sbm,rtw_s106_bas,rtw_panel_18KPJ,20.0,,
18,,rtw_st_sbm,rtw_s130_adv,rtw_panel_18KPJ,80.0,,
18,,rtw_st_sbm,rtw_s131_adv,rtw_panel_18KPJ,80.0,,
